"Carimbo de data/hora","Declaro que concordo em participar dessa pesquisa e autorizo o uso dos resultados deste estudo para atividades acadêmicas e científicas.","Como as métricas ágeis são selecionadas no seu projeto ou time?","Para quais finalidades sua empresa utiliza métricas no desenvolvimento de software ágil?","Quem faz uso dos resultados da medição?","Com que frequência você utiliza as seguintes métricas relacionadas à responsividade aos clientes? [Tempo gasto desde o início do projeto até a entrega do primeiro incremento]","Com que frequência você utiliza as seguintes métricas relacionadas à responsividade aos clientes? [Tempo gasto desde o início do projeto até o encerramento do projeto]","Com que frequência você utiliza as seguintes métricas relacionadas à responsividade aos clientes? [True Sprint Length]","Com que frequência você utiliza as seguintes métricas relacionadas à responsividade aos clientes? [Horizonte de previsão (Forecast Horizon) ]","Com que frequência você utiliza as seguintes métricas relacionadas à responsividade aos clientes? [Lead Time]","Com que frequência você utiliza as seguintes métricas relacionadas à responsividade aos clientes? [Tempo de resposta da solicitação de atendimento ao cliente]","Com que frequência você utiliza as seguintes métricas relacionadas à responsividade aos clientes? [Tempo de ciclo por recurso]","Com que frequência você utiliza as seguintes métricas relacionadas à responsividade aos clientes? [Distribuição de fluxo]","Com que frequência você utiliza as seguintes métricas relacionadas à responsividade aos clientes? [Indicador de prontidão para liberação]","Com que frequência você utiliza as seguintes métricas relacionadas à responsividade aos clientes? [Tempo por função]","Com que frequência você utiliza as seguintes métricas relacionadas à responsividade aos clientes? [Tempo restante]","Com que frequência você utiliza as seguintes métricas relacionadas à responsividade aos clientes? [Tempo gasto (todas as tarefas)]","Com que frequência você utiliza as seguintes métricas relacionadas à responsividade aos clientes? [Tempo gasto (tarefas principais usando a conclusão de subtarefas)]","Com que frequência você utiliza as seguintes métricas relacionadas à responsividade aos clientes? [Tempo disponível]","Com que frequência você utiliza as seguintes métricas relacionadas à responsividade aos clientes? [Tempo corrido]","Com que frequência você utiliza as seguintes métricas relacionadas à responsividade aos clientes? [Tempo de espera pelas alterações]","Com que frequência você utiliza as seguintes métricas relacionadas à responsividade aos clientes? [Preparação para liberação]","Com que frequência você utiliza as seguintes métricas relacionadas à responsividade aos clientes? [Índice de previsibilidade]","Com que frequência você utiliza as seguintes métricas relacionadas à geração de valor para os clientes? [Valor presente líquido por esforço]","Com que frequência você utiliza as seguintes métricas relacionadas à geração de valor para os clientes? [Valor comercial por esforço]","Com que frequência você utiliza as seguintes métricas relacionadas à geração de valor para os clientes? [Net Promoter Score]","Com que frequência você utiliza as seguintes métricas relacionadas à geração de valor para os clientes? [Eficiência de fluxo]","Com que frequência você utiliza as seguintes métricas relacionadas à geração de valor para os clientes? [Previsibilidade de fluxo]","Com que frequência você utiliza as seguintes métricas relacionadas à produtividade? [Velocidade]","Com que frequência você utiliza as seguintes métricas relacionadas à produtividade? [Tarefas bloqueadas]","Com que frequência você utiliza as seguintes métricas relacionadas à produtividade? [Pontos de função por homem-ano]","Com que frequência você utiliza as seguintes métricas relacionadas à produtividade? [Gráfico burndown]","Com que frequência você utiliza as seguintes métricas relacionadas à produtividade? [Gráfico de burnup]","Com que frequência você utiliza as seguintes métricas relacionadas à produtividade? [Desvio de velocidade (Velocity Deviation)]","Com que frequência você utiliza as seguintes métricas relacionadas à produtividade? [Contagem de dependências (Dependency Count)]","Com que frequência você utiliza as seguintes métricas relacionadas à produtividade? [Eficiência]","Com que frequência você utiliza as seguintes métricas relacionadas à produtividade? [Impedimentos]","Com que frequência você utiliza as seguintes métricas relacionadas à produtividade? [Pulso de commit (Commit Pulse)]","Com que frequência você utiliza as seguintes métricas relacionadas à produtividade? [Velocidade planejada]","Com que frequência você utiliza as seguintes métricas relacionadas à produtividade? [Custo para cada função]","Com que frequência você utiliza as seguintes métricas relacionadas à produtividade? [Custo restante]","Com que frequência você utiliza as seguintes métricas relacionadas à produtividade? [Custo das despesas (todas as tarefas)]","Com que frequência você utiliza as seguintes métricas relacionadas à produtividade? [Funções restantes]","Com que frequência você utiliza as seguintes métricas relacionadas à produtividade? [Funções concluídas (todas as tarefas)]","Com que frequência você utiliza as seguintes métricas relacionadas à produtividade? [Custo disponível ]","Com que frequência você utiliza as seguintes métricas relacionadas à produtividade? [Frequência de implantação]","Com que frequência você utiliza as seguintes métricas relacionadas à produtividade? [Aceleração]","Com que frequência você utiliza as seguintes métricas relacionadas à sustentabilidade das práticas ágeis? [Pulso de equipe ágil]","Com que frequência você utiliza as seguintes métricas relacionadas à sustentabilidade das práticas ágeis? [Delta de precisão de estimativa]","Com que frequência você utiliza as seguintes métricas relacionadas à sustentabilidade das práticas ágeis? [Eficácia]","Com que frequência você utiliza as seguintes métricas relacionadas à sustentabilidade das práticas ágeis? [Custo por hora virtual planejado]","Com que frequência você utiliza as seguintes métricas relacionadas à sustentabilidade das práticas ágeis? [Custo real virtual por hora]","Com que frequência você utiliza as seguintes métricas relacionadas à sustentabilidade das práticas ágeis? [Desperdício]","Com que frequência você utiliza as seguintes métricas relacionadas à sustentabilidade das práticas ágeis? [Custo delta]","Com que frequência você utiliza as seguintes métricas relacionadas à sustentabilidade das práticas ágeis? [Indicador de integridade do sistema de medição]","Com que frequência você utiliza as seguintes métricas relacionadas à sustentabilidade das práticas ágeis? [Eficácia percebida]","Com que frequência você utiliza as seguintes métricas relacionadas à sustentabilidade das práticas ágeis? [Envolvimento dos funcionários]","Com que frequência você utiliza as seguintes métricas relacionadas à sustentabilidade das práticas ágeis? [Trabalho em progresso (Work In Progress)]","Com que frequência você utiliza as seguintes métricas relacionadas à sustentabilidade das práticas ágeis? [Carga de fluxo]","Com que frequência você utiliza as seguintes métricas relacionadas à qualidade do produto? [Taxa de defeitos por gravidade]","Com que frequência você utiliza as seguintes métricas relacionadas à qualidade do produto? [Números de problemas externos relatados]","Com que frequência você utiliza as seguintes métricas relacionadas à qualidade do produto? [Dias abertos com problemas externos relatados]","Com que frequência você utiliza as seguintes métricas relacionadas à qualidade do produto? [Linhas de código por história de usuário]","Com que frequência você utiliza as seguintes métricas relacionadas à qualidade do produto? [Número de arquivos por história de usuário]","Com que frequência você utiliza as seguintes métricas relacionadas à qualidade do produto? [Linhas de código para refatoração]","Com que frequência você utiliza as seguintes métricas relacionadas à qualidade do produto? [Número de desenvolvedores por recurso]","Com que frequência você utiliza as seguintes métricas relacionadas à qualidade do produto? [Cobertura de testes unitários por história de usuário]","Com que frequência você utiliza as seguintes métricas relacionadas à qualidade do produto? [Taxa de aprovação em testes unitários por história de usuário]","Com que frequência você utiliza as seguintes métricas relacionadas à qualidade do produto? [Número de defeitos por história de usuário]","Com que frequência você utiliza as seguintes métricas relacionadas à qualidade do produto? [Taxa de falhas de mudanças]","Com que frequência você utiliza as seguintes métricas relacionadas à qualidade do produto? [Tempo de restauração do serviço]","Com que frequência você utiliza as seguintes métricas relacionadas à qualidade do produto? [Taxa de aprovação de testes]","Com que frequência você utiliza as seguintes métricas relacionadas à qualidade do produto? [Taxa de defeito de entrada para taxa de defeito de saída]","Com que frequência você utiliza as seguintes métricas relacionadas à qualidade do produto? [Taxa de defeito]","Com que frequência você utiliza as seguintes métricas relacionadas à qualidade do produto? [Tempo de inatividade do serviço]","Com que frequência você utiliza as seguintes métricas relacionadas à qualidade do produto? [Dívida técnica]","Alguma métrica que você usa no dia-a-dia não foi apresentada?","Qual é o papel principal que você desempenha no seu projeto ou time?","Quais métodos/frameworks ágeis em larga escala você utiliza em seu projeto na sua empresa?","Qual é o tamanho da sua empresa?","Quantas equipes no seu projeto ou time?","Em qual dos cenários de distribuição se enquadra seu projeto ou time?","A qual setor pertence a sua empresa?","Sua empresa possui fins lucrativos?","Qual seu gênero?","Qual a sua idade?","Qual é o seu nível de escolaridade (concluído)?","Quantos anos de atuação no mercado?"
"22/04/2024 21:51:10","Sim","Definidas pela organização/processo?","Apoiar o monitoramento do fluxo de trabalho, Apoiar as metas de desempenho da organização, Apoiar o monitoramento de recursos e custos no processo","A equipe ágil, A gestão, O cliente","As vezes uso","As vezes uso","Não uso","Uso raramente","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Uso raramente","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Uso raramente","Não uso","Uso frequentemente","Sempre uso","Sempre uso","Não uso","Não uso","Uso raramente","Uso raramente","Uso frequentemente","Não uso","Sempre uso","Não uso","Uso raramente","Uso raramente","Uso raramente","Uso frequentemente","Não uso","Não uso",NA,"Líder de projeto","Scrum, XP","Grande empresa (100 ou mais colaboradores)","+ Larga escala (maior que 9 equipes)","Globalmente distribuído (pessoas trabalhando remotamente de países diferentes que estão em continentes diferentes)","Consultoria","Sim","Masculino",53,"Graduação","Mais de 15 anos"
"22/04/2024 22:13:56","Sim","Definidas pela organização/processo?","Apoiar o escalonamento ágil para além das equipes de desenvolvimento de software, Apoiar o monitoramento do fluxo de trabalho, Apoiar as metas de desempenho da organização","A gestão, O cliente","Uso frequentemente","Uso frequentemente","Sempre uso","As vezes uso","As vezes uso","Uso frequentemente","Uso raramente","Uso frequentemente","Sempre uso","Uso frequentemente","Uso frequentemente","Uso frequentemente","Uso frequentemente","Uso frequentemente","Uso frequentemente","As vezes uso","Uso raramente","Uso raramente","Uso raramente","Uso raramente","Não uso","Uso frequentemente","Uso frequentemente","As vezes uso","Sempre uso","Uso raramente","Sempre uso","Sempre uso","As vezes uso","Sempre uso","Uso frequentemente","Uso frequentemente","Uso raramente","Uso raramente","Uso raramente","Uso raramente","Uso raramente","Uso raramente","Uso frequentemente","Uso raramente","As vezes uso","Uso raramente","Uso raramente","Uso raramente","As vezes uso","Não uso","Não uso","Não uso","Não uso","Uso raramente","Uso raramente","As vezes uso","Sempre uso","Sempre uso","Uso raramente","Uso frequentemente","As vezes uso","Não uso","Não uso","Não uso","As vezes uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Uso raramente","As vezes uso","As vezes uso",NA,"Desenvolvedor","Scrum, XP, Agile","Grande empresa (100 ou mais colaboradores)","+ Larga escala (maior que 9 equipes)","Globalmente distribuído (pessoas trabalhando remotamente de países diferentes que estão em continentes diferentes)","Consultoria","Sim","Masculino",28,"Graduação","Entre 1 e 5 anos"
"22/04/2024 22:13:58","Sim","Por meio da experiência dos membros da equipe, Definidas pela organização/processo?","Apoiar o monitoramento do fluxo de trabalho, Apoiar as metas de desempenho da organização, Apoiar a qualidade do produto, Apoiar o acompanhamento do projeto","A equipe ágil, A gestão","Não uso","Não uso","Não uso","Uso frequentemente","Sempre uso","Não uso","Não uso","Não uso","Não uso","Não uso","As vezes uso","As vezes uso","Não uso","As vezes uso","As vezes uso","Não uso","Não uso","Não uso","Não uso","Não uso","As vezes uso","Uso frequentemente","Uso frequentemente","Sempre uso","Uso frequentemente","Não uso","Uso frequentemente","Uso frequentemente","Não uso","Não uso","As vezes uso","As vezes uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Uso frequentemente","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Uso frequentemente","Não uso","Uso frequentemente","Não uso","As vezes uso","Não uso","Não uso","Não uso","Não uso","Uso frequentemente","Não uso","Uso frequentemente","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Basicamente uso Lead time, Cycle time, WIP e Throughput","Coordenador de agilidade","Scrum, Kanban","Grande empresa (100 ou mais colaboradores)","+ Larga escala (maior que 9 equipes)","Nacionalmente distribuído (pessoas trabalhando remotamente de cidades diferentes de um mesmo país)","Logística","Sim","Masculino",49,"Graduação","Mais de 15 anos"
"22/04/2024 22:32:33","Sim","Definidas pela organização/processo?","Apoiar o escalonamento ágil para além das equipes de desenvolvimento de software, Apoiar equipes de desenvolvimento situadas em diferentes localizações geográficas","A equipe ágil","Uso frequentemente","As vezes uso","Uso frequentemente","Uso frequentemente","Sempre uso","As vezes uso","Não uso","Uso raramente","As vezes uso","As vezes uso","As vezes uso","Sempre uso","Sempre uso","Uso frequentemente","Uso raramente","As vezes uso","As vezes uso","Uso frequentemente","Uso frequentemente","Uso frequentemente","Uso raramente","Uso raramente","Uso raramente","As vezes uso","Uso frequentemente","As vezes uso","As vezes uso","Uso frequentemente","As vezes uso","As vezes uso","As vezes uso","Uso frequentemente","Uso frequentemente","Uso frequentemente","Uso raramente","Uso raramente","Uso raramente","Uso raramente","Uso raramente","Uso raramente","As vezes uso","As vezes uso","Uso frequentemente","Uso frequentemente","Uso frequentemente","Uso raramente","Uso raramente","Uso raramente","Uso raramente","Uso raramente","Uso raramente","As vezes uso","Uso frequentemente","Uso raramente","Não uso","As vezes uso","Uso raramente","As vezes uso","As vezes uso","As vezes uso","As vezes uso","Uso frequentemente","Sempre uso","Sempre uso","As vezes uso","Uso frequentemente","Sempre uso","As vezes uso","As vezes uso","As vezes uso","Sempre uso",NA,"Desenvolvedor","Scrum, XP, Agile","Grande empresa (100 ou mais colaboradores)","+ Larga escala (maior que 9 equipes)","Nacionalmente distribuído (pessoas trabalhando remotamente de cidades diferentes de um mesmo país)","Consultoria","Sim","Feminino",24,"Graduação","Entre 1 e 5 anos"
"23/04/2024 11:44:05","Sim","Por meio da experiência dos membros da equipe","Apoiar o escalonamento ágil para além das equipes de desenvolvimento de software, Apoiar equipes de desenvolvimento situadas em diferentes localizações geográficas, Apoiar o monitoramento de recursos e custos no processo, Apoiar a qualidade do produto","A equipe ágil, A gestão","Uso frequentemente","Uso frequentemente","Sempre uso","Sempre uso","Sempre uso","As vezes uso","Sempre uso","As vezes uso","Sempre uso","Sempre uso","Sempre uso","Sempre uso","Sempre uso","Não uso","Sempre uso","Sempre uso","Sempre uso","As vezes uso","Não uso","Não uso","Não uso","Uso frequentemente","Uso frequentemente","As vezes uso","Uso raramente","Uso raramente","Uso raramente","Uso raramente","Uso raramente","Uso raramente","Uso raramente","Sempre uso","Sempre uso","Uso raramente","Uso raramente","Uso raramente","Uso raramente","Uso frequentemente","Uso frequentemente","Uso raramente","Sempre uso","Uso raramente","Sempre uso","Uso frequentemente","Uso frequentemente","Uso raramente","Uso raramente","Não uso","Não uso","Sempre uso","Não uso","Uso frequentemente","Uso frequentemente","Sempre uso","Sempre uso","As vezes uso","Uso raramente","Sempre uso","Uso raramente","Sempre uso","Sempre uso","Sempre uso","Sempre uso","As vezes uso","As vezes uso","Sempre uso","Sempre uso","Não uso","As vezes uso","As vezes uso","As vezes uso",NA,"Engenheiro de Software","Scrum, Kanban, XP, Agile","Grande empresa (100 ou mais colaboradores)","Larga Escala (entre 2 e 9 equipes)","Nacionalmente distribuído (pessoas trabalhando remotamente de cidades diferentes de um mesmo país)","Financeiro","Sim","Masculino",35,"Graduação","Entre 10 e 15 anos"
"23/04/2024 13:16:49","Sim","Por meio da experiência dos membros da equipe, Definidas pela organização/processo?","Apoiar o escalonamento ágil para além das equipes de desenvolvimento de software, Apoiar o monitoramento do fluxo de trabalho, Apoiar o monitoramento de recursos e custos no processo, Apoiar a qualidade do produto","A equipe ágil","Uso frequentemente","Uso frequentemente","Uso frequentemente","Uso frequentemente","Uso frequentemente","Uso frequentemente","Uso frequentemente","Uso frequentemente","Uso frequentemente","Uso frequentemente","Uso frequentemente","Uso frequentemente","Uso frequentemente","Uso frequentemente","Uso frequentemente","Uso frequentemente","Uso frequentemente","Uso frequentemente","As vezes uso","Não uso","Não uso","Uso frequentemente","Uso frequentemente","Uso frequentemente","As vezes uso","Não uso","Uso raramente","Uso raramente","Não uso","Não uso","Uso frequentemente","Uso frequentemente","Não uso","Não uso","Não uso","Não uso","Uso frequentemente","Uso frequentemente","Uso frequentemente","Uso frequentemente","Uso frequentemente","As vezes uso","Uso frequentemente","Uso frequentemente","Uso frequentemente","Uso frequentemente","Uso frequentemente","As vezes uso","As vezes uso","Uso frequentemente","Uso frequentemente","Uso frequentemente","Uso frequentemente","Uso frequentemente","Não uso","Não uso","Não uso","Não uso","Não uso","Uso frequentemente","Uso frequentemente","Uso frequentemente","Uso frequentemente","Uso frequentemente","Uso frequentemente","Uso frequentemente","Uso frequentemente","Uso frequentemente","Uso frequentemente","Uso frequentemente","Uso frequentemente",NA,"Desenvolvedor","Scrum, Kanban","Grande empresa (100 ou mais colaboradores)","+ Larga escala (maior que 9 equipes)","Nacionalmente distribuído (pessoas trabalhando remotamente de cidades diferentes de um mesmo país)","Bancário","Não","Feminino",32,"Graduação","Entre 1 e 5 anos"
"23/04/2024 15:16:47","Sim","Por meio da experiência dos membros da equipe","Apoiar equipes de desenvolvimento situadas em diferentes localizações geográficas, Apoiar o monitoramento do fluxo de trabalho, Apoiar as metas de desempenho da organização, Apoiar a qualidade do produto","A gestão, O cliente","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Uso frequentemente","Uso frequentemente","Sempre uso","Sempre uso","Sempre uso","As vezes uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","As vezes uso","Sempre uso","Não uso","Sempre uso","Sempre uso","Sempre uso","Não uso","Não uso","Sempre uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Sempre uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso",NA,"Líder de projeto","Scrum, Kanban","Grande empresa (100 ou mais colaboradores)","Larga Escala (entre 2 e 9 equipes)","Nacionalmente distribuído (pessoas trabalhando remotamente de cidades diferentes de um mesmo país)","Consultoria","Sim","Masculino",31,"Mestrado","Entre 1 e 5 anos"
"23/04/2024 17:22:39","Sim","Literatura","Apoiar o monitoramento do fluxo de trabalho","A gestão","Uso frequentemente","Uso frequentemente","Não uso","Não uso","As vezes uso","Não uso","As vezes uso","Uso frequentemente","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","As vezes uso","Não uso","Não uso","Não uso","Uso raramente","Não uso","Não uso","As vezes uso","As vezes uso","Uso raramente","Uso raramente","Uso raramente","Uso raramente","Uso raramente","Uso raramente","Uso frequentemente","Uso raramente","Uso raramente","Uso raramente","Uso raramente","Uso raramente","Uso raramente","Uso raramente","Uso raramente","Uso raramente","Uso raramente","Uso raramente","Uso raramente","Uso raramente","Uso raramente","Uso raramente","Uso raramente","Uso raramente","Uso raramente","Uso raramente","Uso frequentemente","Uso frequentemente","Uso frequentemente","Uso raramente","Uso raramente","Uso raramente","Uso raramente","Uso raramente","Uso frequentemente","Uso frequentemente","Uso raramente","Uso raramente","Uso raramente","Uso raramente","Uso raramente","As vezes uso","Uso raramente","Uso raramente","Uso raramente","Uso frequentemente",NA,"head de TI","Scrum, Kanban, Agile","Média empresa (entre 50 e 99 colaboradores)","+ Larga escala (maior que 9 equipes)","Nacionalmente distribuído (pessoas trabalhando remotamente de cidades diferentes de um mesmo país)","Varejo","Sim","Feminino",58,"Doutorado","Mais de 15 anos"
"23/04/2024 19:13:28","Sim","Por meio da experiência dos membros da equipe, Definidas pela organização/processo?","Apoiar o escalonamento ágil para além das equipes de desenvolvimento de software, Apoiar equipes de desenvolvimento situadas em diferentes localizações geográficas, Apoiar transformações organizacionais","A equipe ágil, A gestão, O cliente","Uso frequentemente","Uso frequentemente","As vezes uso","Uso frequentemente","As vezes uso","Uso frequentemente","As vezes uso","Sempre uso","As vezes uso","Uso frequentemente","As vezes uso","Sempre uso","Uso frequentemente","As vezes uso","Sempre uso","Uso raramente","As vezes uso","Não uso","Uso raramente","Uso raramente","Uso raramente","Uso frequentemente","As vezes uso","Uso frequentemente","As vezes uso","As vezes uso","Sempre uso","Uso frequentemente","Uso frequentemente","As vezes uso","Uso frequentemente","Sempre uso","As vezes uso","Uso frequentemente","As vezes uso","As vezes uso","Uso frequentemente","As vezes uso","Uso frequentemente","Uso frequentemente","Uso frequentemente","Sempre uso","As vezes uso","Uso raramente","Uso frequentemente","Uso raramente","Uso raramente","Uso raramente","As vezes uso","Uso frequentemente","As vezes uso","Uso frequentemente","Uso frequentemente","Uso frequentemente","As vezes uso","As vezes uso","As vezes uso","As vezes uso","As vezes uso","Uso frequentemente","Sempre uso","Uso frequentemente","Uso frequentemente","Uso frequentemente","As vezes uso","Uso raramente","As vezes uso","As vezes uso","Uso frequentemente","As vezes uso","Sempre uso",NA,"Gerente do Projeto","Kanban, SAFe","Grande empresa (100 ou mais colaboradores)","+ Larga escala (maior que 9 equipes)","Nacionalmente distribuído (pessoas trabalhando remotamente de cidades diferentes de um mesmo país)","Consultoria","Sim","Masculino",35,"Graduação","Entre 10 e 15 anos"
"23/04/2024 21:16:02","Sim","Definidas pela organização/processo?","Apoiar o escalonamento ágil para além das equipes de desenvolvimento de software, Apoiar equipes de desenvolvimento situadas em diferentes localizações geográficas, Apoiar transformações organizacionais, Apoiar o monitoramento do fluxo de trabalho, Apoiar as metas de desempenho da organização, Apoiar o monitoramento de recursos e custos no processo, Apoiar a sustentabilidade de práticas, Apoiar a qualidade do produto","A equipe ágil, A gestão","Sempre uso","Sempre uso","Não uso","Sempre uso","Sempre uso","Sempre uso","Não uso","Sempre uso","Uso raramente","Sempre uso","Sempre uso","Sempre uso","Uso frequentemente","Uso frequentemente","Uso frequentemente","Uso frequentemente","Uso frequentemente","Uso frequentemente","Não uso","Não uso","Não uso","Uso frequentemente","Uso frequentemente","Sempre uso","Sempre uso","Não uso","Uso raramente","Uso raramente","Uso frequentemente","Não uso","Uso frequentemente","Uso frequentemente","Não uso","Uso frequentemente","Não uso","Não uso","Não uso","Não uso","Sempre uso","Não uso","Sempre uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Sempre uso","Sempre uso","Sempre uso","Não uso","Não uso","Não uso","Uso frequentemente","Uso frequentemente","Uso frequentemente","Sempre uso","Não uso","Uso frequentemente","Uso frequentemente","Uso frequentemente","Uso frequentemente","Uso frequentemente","Uso frequentemente",NA,"Scrum Master/Agile Coach","Scrum, Kanban, Lean, SAFe","Grande empresa (100 ou mais colaboradores)","+ Larga escala (maior que 9 equipes)","Nacionalmente distribuído (pessoas trabalhando remotamente de cidades diferentes de um mesmo país)","Consultoria","Sim","Feminino",41,"Graduação","Entre 1 e 5 anos"
"23/04/2024 21:55:35","Sim","Por meio da experiência dos membros da equipe","Apoiar o monitoramento do fluxo de trabalho","A equipe ágil, A gestão, O cliente","As vezes uso","As vezes uso","Não uso","Não uso","As vezes uso","Não uso","Uso raramente","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Uso raramente","Não uso","Não uso","Não uso","As vezes uso","As vezes uso","Uso frequentemente","Uso frequentemente","Não uso","As vezes uso","As vezes uso","Uso raramente","As vezes uso","Uso raramente","As vezes uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Uso raramente","Uso raramente","Uso frequentemente","Uso raramente","Uso raramente","Uso raramente","Uso raramente","Não uso","Não uso","Não uso","Não uso","As vezes uso","Uso raramente","As vezes uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","As vezes uso",NA,"Scrum Master/Agile Coach","Scrum, SAFe","Grande empresa (100 ou mais colaboradores)","+ Larga escala (maior que 9 equipes)","Nacionalmente distribuído (pessoas trabalhando remotamente de cidades diferentes de um mesmo país)","Consultoria","Sim","Feminino",38,"Graduação","Entre 1 e 5 anos"
"24/04/2024 20:35:04","Sim","Por meio da experiência dos membros da equipe","Apoiar o monitoramento do fluxo de trabalho, Apoiar as metas de desempenho da organização, Apoiar o monitoramento de recursos e custos no processo, Apoiar a sustentabilidade de práticas, Apoiar a qualidade do produto","A equipe ágil, A gestão","Não uso","Uso raramente","Uso frequentemente","Não uso","Sempre uso","Uso frequentemente","Uso raramente","Sempre uso","As vezes uso","Uso frequentemente","Uso raramente","Sempre uso","Sempre uso","Não uso","Não uso","Não uso","Não uso","Sempre uso","Não uso","As vezes uso","Sempre uso","Sempre uso","Não uso","As vezes uso","Uso frequentemente","Não uso","Uso frequentemente","Uso frequentemente","Não uso","Uso frequentemente","Sempre uso","Sempre uso","Não uso","Não uso","Não uso","Não uso","Não uso","As vezes uso","As vezes uso","Não uso","Não uso","Não uso","Uso frequentemente","Não uso","As vezes uso","Não uso","Não uso","Sempre uso","Não uso","Não uso","Não uso","As vezes uso","Sempre uso","Uso frequentemente","Uso frequentemente","Uso frequentemente","Uso frequentemente","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Uso raramente","Não uso","Não uso","Não uso","Não uso","As vezes uso","Não uso","As vezes uso","Aging WIP, Heat map por fase do fluxo","Scrum Master/Agile Coach","Scrum, Kanban, XP, Agile, Lean","Grande empresa (100 ou mais colaboradores)","Larga Escala (entre 2 e 9 equipes)","Nacionalmente distribuído (pessoas trabalhando remotamente de cidades diferentes de um mesmo país)","Financeiro","Sim","Masculino",34,"Graduação","Mais de 15 anos"
"25/04/2024 05:13:10","Sim","Literatura","Apoiar o escalonamento ágil para além das equipes de desenvolvimento de software, Apoiar o monitoramento do fluxo de trabalho, Apoiar o monitoramento de recursos e custos no processo, Apoiar a sustentabilidade de práticas, Apoiar a qualidade do produto","A equipe ágil, A gestão, O cliente","Sempre uso","Sempre uso","Não uso","Não uso","Não uso","Não uso","Sempre uso","Sempre uso","Não uso","Não uso","As vezes uso","As vezes uso","As vezes uso","Uso frequentemente","Uso raramente","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Sempre uso","Sempre uso","Sempre uso","Sempre uso","Uso raramente","Uso raramente","Uso raramente","Uso raramente","Sempre uso","Uso raramente","Uso raramente","Uso raramente","Uso raramente","Uso raramente","Uso raramente","Uso frequentemente","Uso raramente","Uso raramente","Uso raramente","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Sempre uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Não uso","Uso frequentemente","Sempre uso","Sempre uso","As vezes uso","Não uso","Não uso","As vezes uso","Não uso","Não uso","Não uso","Não uso",NA,"Desenvolvedor","Scrum, Kanban, Agile, SAFe","Grande empresa (100 ou mais colaboradores)","+ Larga escala (maior que 9 equipes)","Nacionalmente distribuído (pessoas trabalhando remotamente de cidades diferentes de um mesmo país)","Consultoria","Sim","Feminino",26,"Graduação","Entre 1 e 5 anos"
